Z1,Z2,Z3,Z4,log10_dos1,log10_dos2,log10_dos3,log10_dos4,log10_dos5,log10_dos6,log10_dos7,log10_dos8,log10_dos9,log10_dos10,log10_dos11,log10_dos12,log10_dos13,log10_dos14,log10_dos15,log10_dos16,log10_dos17,log10_dos18,log10_dos19,log10_dos20,log10_dos21,log10_dos22,log10_dos23,log10_dos24,log10_dos25,log10_dos26,log10_dos27,log10_dos28,log10_dos29,log10_dos30,log10_dos31,log10_dos32,log10_dos33,log10_dos34,log10_dos35,log10_dos36,log10_dos37,log10_dos38,log10_dos39,log10_dos40,log10_dos41,log10_dos42,log10_dos43,log10_dos44,log10_dos45,log10_dos46,log10_dos47,log10_dos48,log10_dos49,log10_dos50,log10_dos51,log10_dos52,log10_dos53,log10_dos54,log10_dos55,log10_dos56,log10_dos57,log10_dos58,log10_dos59,log10_dos60,log10_dos61,log10_dos62,log10_dos63,log10_dos64,log10_dos65,log10_dos66,log10_dos67,log10_dos68,log10_dos69,log10_dos70,log10_dos71,log10_dos72,log10_dos73,log10_dos74,log10_dos75,log10_dos76,log10_dos77,log10_dos78,log10_dos79,log10_dos80,log10_dos81,log10_dos82,log10_dos83,log10_dos84,log10_dos85,log10_dos86,log10_dos87,log10_dos88,log10_dos89,log10_dos90,log10_dos91,log10_dos92,log10_dos93,log10_dos94,log10_dos95,log10_dos96,log10_dos97,log10_dos98,log10_dos99,log10_dos100,elm1,elm2,elm3,elm4,elements,semicore
23,47,49,76,-3.853871964321762,-4.0,-4.221848749616356,-4.3979400086720375,-4.698970004336019,-4.698970004336019,-4.698970004336019,-4.698970004336019,-4.3979400086720375,-4.096910013008056,-4.0,-3.853871964321762,-3.795880017344075,-3.6989700043360183,-3.657577319177794,-3.5850266520291822,-3.552841968657781,-3.552841968657781,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.5850266520291822,-3.5850266520291822,-3.5850266520291822,-3.5850266520291822,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.5228787452803374,-3.5228787452803374,-3.494850021680094,-3.4685210829578725,-3.4436974992327127,-3.420216403383304,-3.397940008672037,-3.3767507096021,-3.356547323513813,-3.3372421683185203,-3.3010299956639813,-3.283996656365201,-3.2518119729938,-3.2218487496163566,-3.193820026016113,-3.167491087293828,-3.130768280269024,-3.10790539730952,-3.0757207139381184,-3.0457574905606752,-3.017728766960477,-2.991399828238125,-2.958607314841775,-2.920818753952376,-2.886056647693163,-2.853871964321762,-2.812479279163537,-2.769551078621726,-2.72584215073632,-2.673664139071249,-2.619788758288394,-2.5590909179347823,-2.494850021680094,-2.42021640338319,-2.339134521996131,-2.2456516642889888,-2.137868620686963,-2.0105501823333083,-1.85636076472546,-1.6591594501876683,-1.3798639450262424,-0.7545366866358042,1.532394312995602,1.694349460192522,1.763787859575105,1.3893032643005132,-0.8843894883257002,-1.4193030602875631,-1.6794383198047655,-1.8639139026159024,-2.006123085058793,-2.1203307943679466,-2.214670164989233,-2.292429823902064,-2.356547323513813,-2.413412695328245,-2.458420756053432,-2.4975728800155674,-2.5287082889410613,-2.555955204081924,-2.575118363368933,-2.5917600346881504,-2.598599459218456,-2.6020599913279625,-2.5951662833800797,-2.571865205971211,-2.5171264163912603,V,Ag,In,Os,",V,Ag,In,Os,",In
22,47,49,77,-2.886056647693163,-2.9355420107730814,-2.9746941347352296,-3.017728766960477,-3.0555173278498318,-3.0861861476162837,-3.119186407719266,-3.1426675035687315,-3.154901959985743,-3.1804560644581312,-3.1804560644581312,-3.193820026016113,-3.207608310501746,-3.2218487496163566,-3.2365720064370627,-3.2518119729938,-3.283996656365201,-3.3187587626245034,-3.3767507096021,-3.4436974992327127,-3.5228787452803374,-3.619788758288575,-3.744727494896694,-3.920818753952737,-4.096910013008056,-4.3979400086720375,-4.698970004336019,-4.698970004336019,-4.698970004336019,-4.3979400086720375,-4.096910013008056,-3.920818753952737,-3.795880017344075,-3.657577319177794,-3.552841968657781,-3.494850021680094,-3.420216403383304,-3.3767507096021,-3.3187587626245034,-3.283996656365201,-3.2518119729938,-3.2218487496163566,-3.193820026016113,-3.167491087293828,-3.1426675035687315,-3.119186407719266,-3.10790539730952,-3.0861861476162837,-3.065501548756432,-3.0457574905606752,-3.036212172654492,-3.017728766960477,-3.0,-2.991399828238125,-2.9746941347352296,-2.958607314841775,-2.9430951486635277,-2.920818753952376,-2.899629454882437,-2.8728952016351923,-2.8416375079047502,-2.8068754016455384,-2.7644715530924517,-2.716698771296473,-2.661543506395395,-2.5951662833800797,-2.5257837359237447,-2.446116973356125,-2.356547323513813,-2.25649023527157,-2.1426675035687315,-2.0123337350737254,-1.8551145817128576,-1.6579723119125285,-1.3855246339096046,-0.8739985432123255,1.5132327867873558,1.754191104883935,1.7944993395630775,1.161805071846202,-1.0827045990543107,-1.4715975620463826,-1.707743928643524,-1.8794260687941504,-2.0132282657337552,-2.1203307943679466,-2.207608310501746,-2.280668713016273,-2.342944147142896,-2.393618634889395,-2.438898616350944,-2.4762535331884483,-2.508638306165728,-2.5346171485515816,-2.5590909179347823,-2.575118363368933,-2.5917600346881504,-2.598599459218456,-2.6020599913279625,-2.598599459218456,Ti,Ag,In,Ir,",Ti,Ag,In,Ir,",In
23,26,49,76,-3.677780705266288,-3.744727494896694,-3.7958800173443463,-3.853871964321762,-3.886056647693163,-3.886056647693163,-3.9208187539523753,-3.886056647693163,-3.886056647693163,-3.853871964321762,-3.7958800173443463,-3.769551078621726,-3.744727494896935,-3.698970004336236,-3.677780705266081,-3.638272163982407,-3.6020599913279625,-3.6020599913279625,-3.5850266520291822,-3.5686362358410126,-3.5686362358410126,-3.552841968657781,-3.5686362358410126,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.537602002101044,-3.537602002101044,-3.537602002101044,-3.5228787452803374,-3.5086383061658672,-3.4948500216802296,-3.494850021680094,-3.4685210829577446,-3.4559319556497243,-3.4436974992327127,-3.42021640338319,-3.408935392973501,-3.3872161432802645,-3.356547323513813,-3.337242168318426,-3.3187587626245034,-3.292429823902064,-3.2676062401770314,-3.2365720064370627,-3.214670164989233,-3.1870866433571443,-3.161150909262745,-3.136677139879544,-3.10790539730952,-3.070581074285707,-3.0457574905606752,-3.0132282657338,-2.98296666070122,-2.94692155651658,-2.906578314837765,-2.869666231504994,-2.8297382846050425,-2.785156151952302,-2.7399286120149253,-2.690369832574101,-2.636388020107856,-2.576754126063192,-2.511449283499556,-2.4400933749639,-2.3585258894959003,-2.2668027348934308,-2.1617807780923743,-2.0371573187987577,-1.8857227034384136,-1.6901569952839297,-1.4079343295677529,-0.0430491994302545,1.4841122690659376,1.5985661909869526,1.6506805452390028,1.608365871328864,0.9991148750715976,-1.209011524911184,-1.5754450233932868,-1.7969671129852895,-1.9597933724252927,-2.0883098412461387,-2.192464971931147,-2.2798406965940514,-2.3516399890190685,-2.4134126953282564,-2.4647058799572297,-2.5072396109731625,-2.543633966870972,-2.571865205971211,-2.5917600346881677,-2.603800652904264,-2.6055483191738014,-2.593459819566045,-2.539102157243452,-1.0515870342213995,-0.4076455625435988,V,Fe,In,Os,",V,Fe,In,Os,",In
27,43,44,49,-3.677780705266288,-3.744727494896694,-3.823908740944319,-3.886056647693163,-3.9208187539523753,-3.958607314841775,-3.958607314841775,-3.958607314841775,-3.886056647693163,-3.853871964321762,-3.823908740944319,-3.744727494896935,-3.6989700043360183,-3.677780705266288,-3.638272163982407,-3.5850266520291822,-3.5686362358410126,-3.552841968657781,-3.537602002101044,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.508638306165728,-3.508638306165728,-3.508638306165728,-3.508638306165728,-3.508638306165728,-3.508638306165728,-3.508638306165728,-3.494850021680094,-3.4948500216802296,-3.4948500216802296,-3.4814860601221125,-3.4685210829577446,-3.4685210829578725,-3.4559319556497243,-3.431798275933005,-3.42021640338319,-3.3979400086721463,-3.3872161432802645,-3.356547323513813,-3.3467874862246565,-3.3187587626245034,-3.292429823902064,-3.275724130399211,-3.2441251443275085,-3.214670164989233,-3.193820026016181,-3.161150909262745,-3.130768280269024,-3.1023729087095586,-3.0757207139381184,-3.0409586076789066,-3.0087739243075053,-2.9788107009300617,-2.9430951486635277,-2.903089986991944,-2.8664610916297826,-2.826813731587726,-2.785156151952302,-2.7375489102695707,-2.688246138944267,-2.632644078973981,-2.573488738635441,-2.508638306165728,-2.436518914605589,-2.3555614105321614,-2.263603497723357,-2.157390760389438,-2.0315170514460648,-1.8781120148963188,-1.679438319804763,-1.3889142665851273,0.2963119081673356,1.494314223578955,1.594895289425886,1.6492490624715488,1.5965544337187327,0.9890634085102016,-1.2173124317650337,-1.5816987086802543,-1.8021683066710967,-1.964570261815452,-2.092588639225414,-2.197910742118267,-2.283996656365201,-2.3575354797578787,-2.4190750243243806,-2.4710832997223453,-2.517126416391246,-2.552841968657781,-2.583359492661719,-2.607303046740334,-2.6252516539899142,-2.636388020107856,-2.640164517660112,-2.632644078973981,-2.603800652904264,-2.493494967595128,-0.6875052928103288,Co,Tc,Ru,In,",Co,Tc,Ru,In,",In
25,29,44,49,-3.657577319177991,-3.552841968657781,-3.4814860601221125,-3.431798275933005,-3.3979400086721463,-3.3872161432802645,-3.3665315444204134,-3.3665315444204134,-3.3665315444204134,-3.3665315444204134,-3.3767507096021,-3.408935392973501,-3.431798275933005,-3.4685210829578725,-3.5086383061658672,-3.5686362358410126,-3.619788758288575,-3.721246399047171,-3.7958800173443463,-3.9208187539523753,-4.045757490560675,-4.221848749616356,-4.3979400086720375,-4.698970004336019,-4.698970004336019,-4.698970004336019,-4.522878745280337,-4.3979400086720375,-4.154901959985743,-3.958607314841775,-3.853871964321762,-3.744727494896935,-3.657577319177991,-3.5686362358410126,-3.508638306165728,-3.4436974992327127,-3.3872161432802645,-3.356547323513911,-3.309803919971486,-3.275724130399211,-3.2365720064370627,-3.214670164989233,-3.1870866433571443,-3.161150909262745,-3.148741651280986,-3.1249387366083,-3.113509274827518,-3.0915149811213505,-3.0757207139381184,-3.0555173278498806,-3.036212172654445,-3.017728766960477,-2.9956786262173574,-2.9746941347352296,-2.9507819773298185,-2.9244530386074694,-2.892790030352132,-2.856985199745905,-2.8210230527068307,-2.7772835288524167,-2.7304870557820835,-2.6757175447023074,-2.617982957425132,-2.552841968657781,-2.478861916295964,-2.399027104313252,-2.30715308072277,-2.202040356262804,-2.079876673709276,-1.9321854888381635,-1.745451922891026,-1.482540173459768,-0.8670042993077347,1.3750088445574942,1.5550856174308214,1.604486659600519,1.6549284430243305,1.307074160942327,0.0005251786540546,-1.4626847268879903,-1.7253803809087618,-1.9072793553159009,-2.0467236633327004,-2.1592667653881934,-2.2518119729938,-2.3288271572849166,-2.393618634889395,-2.4485500020271247,-2.496209316942819,-2.5346171485515816,-2.56703070912561,-2.593459819566045,-2.614393726401688,-2.6289321377282824,-2.636388020107856,-2.632644078973981,-2.607303046740334,-2.4948500216801075,-0.6824380633787537,-0.360085403852145,Mn,Cu,Ru,In,",Mn,Cu,Ru,In,",In
26,28,49,76,-4.301029995663981,-4.522878745280337,-4.698970004336019,-5.0,-4.999999999999999,-4.698970004336019,-4.3979400086720375,-4.301029995663981,-4.096910013008056,-4.0,-3.9208187539523753,-3.823908740944319,-3.744727494896694,-3.698970004336236,-3.657577319177991,-3.619788758288394,-3.6020599913279625,-3.5850266520291822,-3.5686362358410126,-3.5850266520291822,-3.5850266520291822,-3.5850266520291822,-3.5686362358410126,-3.5850266520291822,-3.5850266520291822,-3.5850266520291822,-3.6020599913279625,-3.6020599913279625,-3.6020599913279625,-3.6020599913279625,-3.5686362358410126,-3.5686362358410126,-3.537602002101044,-3.5228787452803374,-3.494850021680094,-3.4685210829577446,-3.4436974992327127,-3.408935392973501,-3.3872161432802645,-3.356547323513813,-3.327902142064375,-3.3010299956639813,-3.2676062401770314,-3.2441251443275085,-3.2218487496163566,-3.193820026016181,-3.167491087293764,-3.136677139879544,-3.10790539730952,-3.0809219076239263,-3.0555173278498318,-3.026872146400301,-3.0,-2.9706162223147903,-2.9355420107730814,-2.903089986991944,-2.8632794328435933,-2.8297382846050425,-2.785156151952302,-2.7399286120149253,-2.688246138944267,-2.6345120151091,-2.575118363368933,-2.508638306165728,-2.4341521813264824,-2.350665141287868,-2.2549252084179425,-2.1438755557577,-2.011887159731653,-1.8486301497525424,-1.6320852612062473,-1.2890368810047244,0.9371922998850096,1.503645122365115,1.5622290839260908,1.6168389717938785,1.570268266852067,1.031694398468909,-1.1944991418415998,-1.5848596478041272,-1.8085489855351045,-1.9714287473074623,-2.0990869322623364,-2.2027324591692907,-2.289036881004724,-2.3615107430453626,-2.421360790031928,-2.4723700991286743,-2.51427857351842,-2.54821356447571,-2.576754126063192,-2.598599459218473,-2.6108339156354674,-2.6126101736612704,-2.600326278518962,-2.54515513999149,-0.9883872707805762,-0.4238314803921914,-0.2711999763533226,-0.179962828196252,Fe,Ni,In,Os,",Fe,Ni,In,Os,",In
25,26,49,76,-3.958607314841775,-4.096910013008056,-4.154901959985743,-4.301029995663981,-4.3979400086720375,-4.522878745280337,-4.3979400086720375,-4.3979400086720375,-4.301029995663981,-4.221848749616356,-4.045757490560675,-4.0,-3.886056647693163,-3.853871964321762,-3.7958800173443463,-3.744727494896935,-3.6989700043360183,-3.638272163982407,-3.619788758288575,-3.5850266520291822,-3.5850266520291822,-3.552841968657781,-3.552841968657781,-3.537602002101044,-3.5228787452803374,-3.5086383061658672,-3.5086383061658672,-3.4948500216802296,-3.508638306165728,-3.508638306165728,-3.4814860601221125,-3.4814860601221125,-3.4814860601221125,-3.4685210829578725,-3.4685210829577446,-3.4685210829578725,-3.4559319556497243,-3.443697499232833,-3.431798275933005,-3.4089353929736124,-3.3979400086721463,-3.3767507096021,-3.356547323513911,-3.337242168318426,-3.309803919971486,-3.283996656365201,-3.2518119729938,-3.2218487496163566,-3.2006594505464183,-3.167491087293764,-3.136677139879544,-3.1023729087095586,-3.065501548756432,-3.036212172654445,-3.0,-2.962573502059376,-2.9244530386074694,-2.886056647693163,-2.8446639625349683,-2.8013429130455774,-2.754487332185875,-2.705533773838407,-2.6536470255493807,-2.596879478824182,-2.5331323796458904,-2.465973893943865,-2.388276691992658,-2.3010299956639813,-2.201349354554731,-2.084072788302884,-1.9430951486635275,-1.7637147225519716,-1.514988785421427,-1.0372519466413594,1.305670093412836,1.5550455725772534,1.5982211751584048,1.654082257964118,1.3726544783360104,0.2802436434580763,-1.4303920324531756,-1.7048729147478088,-1.892790030352132,-2.0366844886138886,-2.151810883008601,-2.2471835688117285,-2.326058001365912,-2.392544976785332,-2.447331783887807,-2.4948500216801075,-2.5316526695878427,-2.562249437179612,-2.585026652029182,-2.598599459218456,-2.600326278518962,-2.583359492661719,-2.512861624522813,-0.8398617422765982,-0.3771024237052305,-0.2366918283392997,Mn,Fe,In,Os,",Mn,Fe,In,Os,",In
29,43,46,49,-3.552841968657781,-3.494850021680094,-3.4685210829578725,-3.420216403383304,-3.397940008672037,-3.397940008672037,-3.3767507096021,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.3767507096021,-3.397940008672037,-3.420216403383304,-3.4436974992327127,-3.494850021680094,-3.5228787452803374,-3.619788758288575,-3.6989700043360183,-3.795880017344075,-3.920818753952737,-4.096910013008056,-4.221848749616356,-4.3979400086720375,-4.698970004336019,-4.698970004336019,-4.698970004336019,-4.698970004336019,-4.221848749616356,-4.096910013008056,-3.920818753952737,-3.795880017344075,-3.6989700043360183,-3.5850266520291822,-3.5228787452803374,-3.4685210829578725,-3.397940008672037,-3.356547323513813,-3.3010299956639813,-3.2676062401770314,-3.2365720064370627,-3.207608310501746,-3.1804560644581312,-3.154901959985743,-3.1426675035687315,-3.119186407719266,-3.096910013008056,-3.0861861476162837,-3.065501548756432,-3.0457574905606752,-3.036212172654492,-3.017728766960477,-3.0,-2.9746941347352296,-2.958607314841775,-2.9281179926938745,-2.906578314837765,-2.8728952016351923,-2.835647144215563,-2.8013429130455774,-2.75448733218585,-2.703334809738469,-2.6497519816658373,-2.58838029403677,-2.519993057042849,-2.4436974992327127,-2.356547323513813,-2.2596373105057563,-2.1475200063631434,-2.016824927962187,-1.856985199745905,-1.650528200785616,-1.3471736974389954,0.5037062665215216,1.5364238409249915,1.6326380587421463,1.7021159036810265,1.5052984273718426,0.5463748354594402,-1.350665141287858,-1.645891560852599,-1.8440569820281636,-1.993962045002683,-2.112382699664264,-2.2104192878355744,-2.290730039024169,-2.3585258894959105,-2.417936637088291,-2.465973893943865,-2.508638306165728,-2.543633966870957,-2.575118363368933,-2.598599459218456,-2.619788758288394,-2.6345120151091,-2.6458915608525992,-2.6458915608525992,-2.638272163982407,-2.6090648928966207,-2.500312917381596,Cu,Tc,Pd,In,",Cu,Tc,Pd,In,",In
23,43,49,76,-3.552841968657781,-3.619788758288575,-3.6989700043360183,-3.744727494896694,-3.795880017344075,-3.795880017344075,-3.795880017344075,-3.795880017344075,-3.795880017344075,-3.795880017344075,-3.744727494896694,-3.6989700043360183,-3.657577319177794,-3.657577319177794,-3.619788758288575,-3.5850266520291822,-3.552841968657781,-3.552841968657781,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.4685210829578725,-3.4685210829578725,-3.4436974992327127,-3.4436974992327127,-3.420216403383304,-3.397940008672037,-3.397940008672037,-3.3767507096021,-3.3372421683185203,-3.3187587626245034,-3.3010299956639813,-3.2676062401770314,-3.2518119729938,-3.2218487496163566,-3.193820026016113,-3.167491087293828,-3.1426675035687315,-3.10790539730952,-3.0757207139381184,-3.0457574905606752,-3.017728766960477,-2.991399828238125,-2.9507819773298185,-2.920818753952376,-2.87942606879415,-2.8416375079047502,-2.8013429130455774,-2.7594507517174254,-2.707743928643524,-2.657577319177794,-2.6020599913279625,-2.540607512240769,-2.471083299722358,-2.39577394691553,-2.311580177997289,-2.214670164989233,-2.1012748184105066,-1.9657727392294493,-1.7991495019089223,-1.5770820192323376,-1.2318060383669285,0.9789105771755716,1.6070696706283498,1.6642349393046718,1.7112357770815558,1.2719707144732424,-0.9897848747857734,-1.4718549217468937,-1.720789487398605,-1.8989406450918844,-2.037157318798762,-2.1487416512809245,-2.241088107602034,-2.3169529617611504,-2.382999658879101,-2.436518914605589,-2.484126156288321,-2.5228787452803374,-2.552841968657781,-2.578396073130169,-2.5951662833800797,-2.605548319173784,-2.6090648928966207,-2.5951662833800797,-2.549750891680639,-1.4138629747692069,V,Tc,In,Os,",V,Tc,In,Os,",In
27,28,43,49,-3.721246399047171,-3.744727494896935,-3.744727494896935,-3.7212463990474,-3.6989700043360183,-3.677780705266081,-3.657577319177991,-3.638272163982596,-3.619788758288575,-3.5850266520291822,-3.5850266520291822,-3.5686362358410126,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.5686362358410126,-3.5850266520291822,-3.6020599913279625,-3.638272163982407,-3.638272163982596,-3.677780705266288,-3.698970004336236,-3.698970004336236,-3.7212463990474,-3.744727494896694,-3.744727494896694,-3.721246399047171,-3.7212463990474,-3.698970004336236,-3.677780705266288,-3.638272163982407,-3.6020599913279625,-3.5686362358411734,-3.537602002101044,-3.508638306165728,-3.4559319556497243,-3.431798275933005,-3.3979400086721463,-3.3665315444204134,-3.337242168318426,-3.309803919971486,-3.275724130399211,-3.2596373105057563,-3.229147988357856,-3.214670164989233,-3.193820026016181,-3.167491087293828,-3.1487416512809245,-3.130768280269024,-3.10790539730952,-3.0915149811213505,-3.070581074285707,-3.0457574905606752,-3.0222763947111524,-3.0,-2.9706162223147903,-2.939302159646388,-2.906578314837765,-2.869666231504994,-2.8297382846050425,-2.7878123955960423,-2.7375489102695707,-2.6861327796308467,-2.6289321377282824,-2.5654310959658013,-2.494850021680094,-2.4168012260313887,-2.3288271572849166,-2.22767829327708,-2.11069829749369,-1.9698052146432488,-1.7934439559009705,-1.550213153014227,-1.0943659986730452,1.2468246716010154,1.5154411874852085,1.5585786226618443,1.6163952643987411,1.4908326532287866,0.8705905766641675,-1.2986911147719256,-1.6377060620357689,-1.8464900106991624,-2.000434511774022,-2.1220530483708173,-2.2211255279972604,-2.303643611266668,-2.3726341434072675,-2.4294570601181142,-2.478861916295964,-2.519993057042849,-2.552841968657781,-2.578396073130169,-2.596879478824182,-2.607303046740334,-2.605548319173784,-2.576754126063192,-1.82623117686335,-0.559720786764412,Co,Ni,Tc,In,",Co,Ni,Tc,In,",In
23,24,28,49,-3.853871964321762,-4.096910013008056,-4.221848749616356,-4.3979400086720375,-4.698970004336019,-4.698970004336019,-4.698970004336019,-4.3979400086720375,-4.221848749616356,-4.096910013008056,-3.920818753952737,-3.853871964321762,-3.744727494896694,-3.6989700043360183,-3.619788758288575,-3.5850266520291822,-3.552841968657781,-3.5228787452803374,-3.5228787452803374,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.494850021680094,-3.5228787452803374,-3.5228787452803374,-3.5228787452803374,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.5228787452803374,-3.5228787452803374,-3.494850021680094,-3.494850021680094,-3.4685210829578725,-3.4436974992327127,-3.420216403383304,-3.3767507096021,-3.356547323513813,-3.3187587626245034,-3.3010299956639813,-3.2676062401770314,-3.2365720064370627,-3.2218487496163566,-3.1804560644581312,-3.154901959985743,-3.130768280269024,-3.10790539730952,-3.0757207139381184,-3.0457574905606752,-3.017728766960477,-2.98296666070122,-2.9507819773298185,-2.913640169325252,-2.87942606879415,-2.8416375079047502,-2.795880017344075,-2.75448733218585,-2.703334809738469,-2.6497519816658373,-2.58838029403677,-2.5228787452803374,-2.4509967379742243,-2.368556230986828,-2.275724130399211,-2.167491087293764,-2.040005161671584,-1.884056823060948,-1.680685695909488,-1.3763372926437951,0.6048619044210785,1.472650860517537,1.5562590691474798,1.609203902208224,1.6125561631783456,1.1754097508658956,-1.028167720075075,-1.5325398904927376,-1.7741740085381092,-1.9461535731477475,-2.0809219076239263,-2.189767482004916,-2.280668713016273,-2.356547323513813,-2.42021640338319,-2.4762535331884483,-2.5228787452803374,-2.562249437179612,-2.5951662833800797,-2.623423042943488,-2.6458915608525992,-2.657577319177794,-2.6655462488490693,-2.657577319177794,-2.6270879970298933,-2.3279021420642825,-0.6039053147873834,V,Cr,Ni,In,",V,Cr,Ni,In,",In
24,25,43,49,-3.677780705266081,-3.7958800173443463,-3.9208187539523753,-4.096910013008056,-4.301029995663981,-4.522878745280337,-4.522878745280337,-4.522878745280337,-4.522878745280337,-4.301029995663981,-4.154901959985743,-4.045757490560675,-3.9208187539523753,-3.823908740944319,-3.744727494896694,-3.677780705266081,-3.619788758288575,-3.5686362358410126,-3.5228787452803374,-3.4948500216802296,-3.4685210829578725,-3.4559319556497243,-3.431798275933005,-3.42021640338319,-3.42021640338319,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.42021640338319,-3.42021640338319,-3.431798275933005,-3.443697499232833,-3.443697499232833,-3.4559319556497243,-3.4559319556497243,-3.4559319556497243,-3.4559319556497243,-3.443697499232833,-3.443697499232833,-3.431798275933005,-3.42021640338319,-3.397940008672037,-3.376750709602203,-3.356547323513911,-3.318758762624413,-3.283996656365201,-3.2596373105057563,-3.2218487496163566,-3.1870866433571443,-3.154901959985743,-3.1191864077192086,-3.0809219076239263,-3.0409586076789066,-3.0043648054024503,-2.96657624451305,-2.9281179926938745,-2.882728704344236,-2.8446639625349683,-2.7986028756795487,-2.752026733638193,-2.703334809738469,-2.6497519816658373,-2.593459819566045,-2.530177984021837,-2.462180904926726,-2.3861581781239414,-2.300162274132754,-2.201349354554731,-2.0856568428805597,-1.9457700901366024,-1.769551078621726,-1.526367073126159,-1.087831103940373,1.2690106467932334,1.565444138501836,1.611760046279984,1.6666095097029672,1.3510342710500725,0.0990415026835155,-1.442853857681637,-1.711750774428014,-1.8979094744881635,-2.041436116778037,-2.1580151954098863,-2.254144804826271,-2.3344190089820467,-2.40340290437354,-2.4596705252091264,-2.5100415205751654,-2.55129368009492,-2.583359492661719,-2.6108339156354674,-2.632644078973981,-2.643974142806877,-2.6497519816658373,-2.642065152999546,-2.6090648928966207,-2.447331783887807,-0.6136080606498894,Cr,Mn,Tc,In,",Cr,Mn,Tc,In,",In
22,26,44,49,-2.7958800173441025,-2.8477116556169437,-2.8961962790440774,-2.9355420107730814,-2.9746941347352296,-3.0087739243075053,-3.036212172654445,-3.0604807473813813,-3.0861861476162837,-3.10790539730952,-3.1249387366083,-3.1487416512809245,-3.167491087293828,-3.1870866433571443,-3.207608310501746,-3.2365720064370627,-3.2676062401770314,-3.309803919971486,-3.356547323513813,-3.397940008672037,-3.4559319556497243,-3.5228787452803374,-3.619788758288394,-3.677780705266081,-3.7695510786219817,-3.853871964321762,-3.886056647693163,-3.9208187539523753,-3.920818753952737,-3.886056647693163,-3.823908740944319,-3.744727494896935,-3.677780705266288,-3.5850266520291822,-3.537602002101044,-3.4685210829577446,-3.42021640338319,-3.3665315444204134,-3.327902142064375,-3.292429823902064,-3.259637310505835,-3.229147988357856,-3.200659450546487,-3.1739251972991736,-3.148741651280986,-3.130768280269024,-3.10790539730952,-3.0915149811213505,-3.0757207139381184,-3.0604807473814315,-3.0457574905606752,-3.0315170514460648,-3.017728766960477,-3.0,-2.98296666070122,-2.96657624451305,-2.94692155651658,-2.9244530386074694,-2.899629454882472,-2.8664610916298146,-2.832682665251824,-2.793174123968177,-2.7471469690201067,-2.694648630553376,-2.636388020107856,-2.571865205971211,-2.4989407377822483,-2.416801226031377,-2.3251388592621884,-2.2211255279972604,-2.101823516502324,-1.9605858808238628,-1.7875460389597269,-1.5586191150834887,-1.1984590938096815,1.0596819145263394,1.6223014949545498,1.6886891256600385,1.7017200909962062,1.1391805066233154,-1.1105862359572911,-1.5113083016830609,-1.744968836654449,-1.914709421769935,-2.047207556955908,-2.154901959985743,-2.243363891754152,-2.317854923626168,-2.3798639450262424,-2.4341521813264944,-2.478861916295964,-2.519993057042849,-2.5543957967264026,-2.583359492661719,-2.6090648928966207,-2.6289321377282824,-2.643974142806877,-2.6536470255493807,-2.6556077263148894,-2.640164517660112,Ti,Fe,Ru,In,",Ti,Fe,Ru,In,",In
