key,a0.25_rp1.0,a0.25_rp1.5,a0.25_rp2.0,a0.25_rp2.5,a0.25_rp3.0,a0.5_rp1.0,a0.5_rp1.5,a0.5_rp2.0,a0.5_rp2.5,a0.5_rp3.0,a1.0_rp1.0,a1.0_rp1.5,a1.0_rp2.0,a1.0_rp2.5,a1.0_rp3.0,Etot
2D-037,-0.13491414861669118,-0.26858948460387166,-0.547644875725244,0.2935704717740746,-0.3827763787137676,0.2625106524061443,-0.4737335361208058,-0.5618751078235725,-0.12392564019657733,-0.0025815925955368292,-0.5990714514993946,-0.5167242441416362,-0.44942121164467536,-0.35300577777552267,-0.23541482230069968,0.8168684999999698
2D-038,-0.3152795835934508,0.26142687208780657,0.34810611757956916,0.3523475571050997,-0.8335413568128837,-0.15043781915621537,0.23651210644806223,0.41030128744243477,0.45964144981436644,-0.20510016293148375,0.3564384879004668,0.3634274430107309,0.3793985587724283,0.36673029844749483,0.28587493567264355,0.8003436249999822
2D-039,0.002622769393938608,-0.3245483244209621,-1.032135338443091,0.5124113084328804,-0.45638951498006547,0.6396247502915773,-0.6662967483427399,-0.7562843851521815,0.05892011257810084,-0.006875452769223002,-0.6586938465567347,-0.6406897349541247,-0.5468811224148855,-0.38695743410433775,-0.21069656432065295,0.8259911249999732
2D-040,0.3111169610443922,0.08534222629975985,-1.1734960077564904,-1.3546175786165917,-0.2608648722610147,1.8146478262024544,-0.05281917084154624,-1.148825167081144,-1.5403670184942788,-1.2012735073366174,0.32123266537936546,-0.5290774387132504,-0.9504548214502692,-1.2254919784481157,-1.3636471000361925,0.8481298749999837
2D-041,-0.37028118062720583,0.1535590737571675,-0.07765922997720429,0.012327052628300257,-0.383575116447033,-0.021108017703072333,0.018112696105616527,-0.12390772014448605,-0.0773150086242181,-0.021227474476275352,-0.07147014923429651,-0.06798383499225158,-0.08040889453155564,-0.0853988376263948,-0.07754416927938072,0.8679903749999767
2D-042,1.6449708009297426,-1.4113475364253854,-1.1524354323525072,-0.6812071418408969,-0.684137860611184,1.0946644485820565,-1.4933071119993735,-1.3655119820339046,-0.994692166139179,-0.6533573740695486,-1.5025171673316262,-1.448024762186427,-1.3565884229433725,-1.2354545396109222,-1.0825315896080947,0.8924406249999777
2D-043,-0.6726793401042247,0.40020828051917234,0.36586049208775084,1.190144756645394,-0.03354028620545314,-1.0192913994521944,0.43198839985203585,1.0136324078188648,1.4494854720426777,0.7533826767100346,0.4012349526714121,0.7681579038598852,0.9848834014976927,1.1383729708452917,1.1817960600507071,0.9092067499999814
2D-044,0.2004934891108512,-0.11375331785785962,-0.4918669101119133,-0.7200331928018867,-0.3609579737405577,0.8542492776582917,-0.2032901729508483,-0.5054631361149947,-0.545945017082235,-0.529952818465264,0.004472536544144973,-0.30653482233765267,-0.4362202463201406,-0.5089633039306688,-0.5450781668686292,0.9043478749999565
2D-045,0.2717500048164711,-0.5222527414350759,1.1004344731189835,-0.7781474433384733,-1.049011478951775,0.5324084364774244,-0.25849932600491693,-0.03386210349178108,-0.4889073968686949,-0.9675551442311568,0.005845368261072256,-0.1421653026358676,-0.22100435784576092,-0.33709880662659364,-0.5049414254311326,0.9483553749999771
2D-046,1.726862197449981,-1.5155630031279945,-0.21644878590305208,-1.6106239387958479,-1.0663495224813486,1.5232363746079058,-1.3580239350086805,-1.2783683310384053,-1.5456495380800752,-1.4026297901178502,-1.1232009172637474,-1.3384134024836492,-1.412732040557266,-1.471810845385969,-1.509083465898016,0.9491104999999891
2D-047,-0.2813938448420599,0.045916501170579854,0.2892007183798502,-0.4128376678300498,-0.8776011215269475,0.11288168036813087,-0.03474707743413156,0.01607930827791392,-0.22980047014505578,-0.8153478918259955,0.009641700680850126,-0.03060392626701759,-0.0795965883948392,-0.17259839967532936,-0.3200485772453514,0.9475644999999702
2D-048,-0.06812536848072913,-0.34060437245111475,0.0001999396371533173,-0.2950703152737399,-1.1235589673322974,0.2886250300831739,-0.6038540808966056,-0.35161177685730416,-0.16333108109931396,-0.7926977904098347,-0.6153160070744287,-0.48973117623389417,-0.4114751330337364,-0.37442566219898976,-0.40730306519357506,0.9601327499999854
2D-049,-0.07644522473800316,0.04346500751175433,-0.9610931208715445,0.08982061441713265,-0.4386201393325229,0.15934592543601944,-0.2961650652581028,-0.5856137893246505,-0.25836635231254945,0.021854055427563773,-0.5003021969503555,-0.46409997035981326,-0.4454911134083373,-0.3918978862965136,-0.2936172321292011,0.9790238749999673
2D-050,0.25495652579059574,0.10452444956666826,-0.9548322743903667,-1.2056723398493292,-0.6518322519311422,1.6532130070513884,-0.04428840868609881,-0.984287475413877,-1.3029698509557348,-1.1193019090554326,0.33034773835632164,-0.43721178248793835,-0.8092516999935396,-1.0519321328352245,-1.1846112778222717,0.9349867499999789
2D-051,-0.36102064892465885,0.15058037591512194,0.8043301502163615,-0.24760073682331096,-0.888563983428508,0.015334924681001425,0.11698576846931674,0.2250921979678811,-0.024003334723376245,-0.5705200064703928,0.21391146142927037,0.16862028078849126,0.12588834201999777,0.043454919481003655,-0.09468046671090262,1.0014684999999588
2D-052,0.9647805038390915,-0.6329320974030873,-0.9221287156422362,-0.9512551300766825,-1.1645782549305774,1.5249377717463721,-0.716083451462411,-1.0625452114025795,-1.0676695387866673,-1.1607743976031824,-0.3935542337873124,-0.8273696361233054,-0.9925811499583532,-1.0836554371158438,-1.1341556256363863,0.9951168749999795
2D-053,-0.29590017999596263,-0.0038569672041271646,-0.042352956071680034,0.07048309414800777,-1.1962781835952272,-0.07744072355274625,-0.22548417613289573,0.05909326728523959,0.2595255440760392,-0.5230556430205006,-0.23547117058822234,-0.08071682277929715,0.007722738992999984,0.0441651249988448,-0.008222414594613278,1.0113851249999755
2D-054,1.972228283494309,-1.896532528223254,-0.9037576782535705,-0.6896305195810766,0.1912662108381519,0.5742042397846457,-1.7823194321821318,-1.1810169091217362,-0.9008278188682087,-0.5829758004469288,-1.9665852686055418,-1.574950916561988,-1.3386628740709132,-1.1504142222020965,-0.9774454355683299,1.0284086249999689
2D-055,1.9820195536229224,-1.904769419716542,-0.9007386718939644,-0.692635313663277,0.19274062201546815,0.5771231578654661,-1.786431285823002,-1.182351339022621,-0.9041817674974724,-0.5848838932906183,-1.9694012719228138,-1.5777487498912948,-1.341285456322526,-1.1530141698270628,-0.9800655280045141,1.0310917500000016
2D-056,1.5555902659580354,-1.4127377170429747,-1.1088528026245708,-0.6323504487420422,-0.9832278303027359,1.0579164701217083,-1.485523850543501,-1.318564314596264,-0.9499194074100762,-0.7526800203397128,-1.4942419712270325,-1.4216831985091922,-1.323960126944031,-1.2073520305216467,-1.0747171898459076,1.0342107499999713
2D-057,1.952233343634333,-1.4771820159130238,-1.237052542074789,-1.5593289708280715,-0.9471723691479085,2.004824844890057,-1.3979155111064123,-1.6764420833497888,-1.790343120371709,-1.506224302794926,-1.091367555959083,-1.5168391630869797,-1.6734963410752033,-1.7541703245263136,-1.7641589483420927,1.0377407499999833
2D-058,-0.027441325725743884,-0.4469728463261145,-0.9909801600634685,0.7101000304145383,-0.6167113284990788,0.06321349236661607,-0.8072961485341207,-0.6510921039581501,0.19993904808629812,0.1504369265427195,-1.0569316095040062,-0.7322813162999875,-0.5165012598339527,-0.2919796322335322,-0.08100742424511533,1.0614689999999882
2D-059,-0.05317728143512182,-0.3830469792473862,0.6266346117367857,-0.9556448818218622,-0.6450210720827241,0.20955720674748668,-0.5784986205759612,-0.4257140692805952,-0.7142594961559221,-0.9469404569114703,-0.6989752235579314,-0.5923602405053587,-0.5841475299582916,-0.6369645022826103,-0.7270672004471329,1.0963693749999663
2D-060,0.832036638973331,-0.6639105517507754,-0.8877695759201927,-1.0442973682496968,-0.9941829774885519,1.0792598200579575,-0.7906730973532016,-1.0060857790026037,-1.1358849603558931,-1.2441312833757439,-0.6949582594125774,-0.9159276076665048,-1.021405415262223,-1.1074912606031002,-1.1752793424173116,1.0661844999999914
2D-061,-0.37350257912812074,0.5624659065249542,-0.5251104444826065,-0.3629048754991693,-0.8911073930328465,0.22740545265178483,0.30661818484858877,-0.10583497604265003,-0.36344659336459817,-0.768404505182997,0.3359321599562445,0.09347222170336368,-0.06993211703498686,-0.22971876156333457,-0.3923543344455794,1.0813367499999913
2D-062,-0.2423842032689045,-0.027416904911644478,1.1559424064873387,-1.2401723492303476,-0.38146878361521375,0.030764891614243547,-0.05672543696271919,-0.087035767456975,-0.8688772925253351,-0.960460982318868,-0.139883445122602,-0.18464448660078048,-0.3023875009848198,-0.48731778064327036,-0.689058433970491,1.0523794999999723
2D-063,1.2139516726223312,-1.3584158501076864,-1.169391093641155,-0.5722106416590491,-0.815703298522711,1.0121348880967747,-1.443089603200808,-1.3683242514076919,-0.9782831378246815,-0.7082365525024139,-1.5181637665735397,-1.4359242479893315,-1.345365697728039,-1.230735905234782,-1.0878386312074444,0.9667691249999848
2D-064,0.922903817305514,-0.6620071225648372,-0.8461194421147219,-0.9153512484945432,-1.142967995822269,1.392088521459736,-0.7352602504187724,-0.9793290205149756,-0.9944183760947074,-1.2011568612739163,-0.44384837285272305,-0.8075718279826346,-0.9436897729297828,-1.02608800863826,-1.0872935877517205,1.0931373749999693
2D-065,1.9441297206652022,-1.4594593789427612,-1.2339676462036802,-1.569240662229008,-0.9231195444050788,1.9481449560832493,-1.401483712366339,-1.668039602756159,-1.7904804382732784,-1.5019976050561206,-1.122056997215287,-1.5231055812778376,-1.6722893708027737,-1.7509899714420838,-1.7609670510613367,1.0815821249999829
2D-066,0.7856511156972747,-0.7263471899650948,1.0370469504993218,-1.7702319218898852,-1.0804471383670031,0.8975532256922452,-0.6228205993939063,-0.5744956270487571,-1.3845688784475325,-1.5693709613721145,-0.43968779163557303,-0.6676430033237847,-0.8277142657333255,-1.0309333304817556,-1.2508721850496216,1.1028934999999649
2D-067,-0.6357359393654176,0.5059163279891049,2.1411632602744373,-0.6853024667816144,0.05030492553262741,-0.857553421712827,0.7568882057072233,0.9985120638030914,-0.05250452677122358,-0.401049175185284,0.7179236984842361,0.7715440740012748,0.676618333949114,0.4620345608492508,0.17859398418395117,1.1150157499999978
2D-068,-0.05225425498651057,-0.079227107679227,0.1938946126500787,-1.443443935358972,-0.34842360602153843,0.4028010072315338,-0.18975915236059732,-0.4350511220211473,-1.1079309496238479,-1.1447358090212592,-0.23941945402346201,-0.40574089076997544,-0.5695069947897429,-0.7658131406269464,-0.951969097159925,1.1403502499999831
2D-069,-0.23725960158224224,-0.12876559212093905,0.41622779034024426,-0.4020190186872533,-0.5578337830772317,-0.17391127129019296,-0.25472786951067194,0.04598250261207199,-0.11512239519535927,-0.7000195424157368,-0.3418049355864618,-0.16333944780669316,-0.1074360258007345,-0.13148626314110687,-0.23441961257528668,1.11691562499999
2D-070,-0.34423117538920034,0.07698466728479503,1.3222907384836642,-0.9095355839013389,-0.43472249319735173,-0.060786968268332596,0.10478549312179522,0.174032844317458,-0.49798973432368104,-0.7503411093459252,0.10999646092312171,0.06654045261091537,-0.027615796613859725,-0.18577376551808542,-0.3794043934882084,1.1455519999999808
2D-071,-0.28454918817806224,-0.06372443825011934,0.43109187611239796,-0.5146565241560844,-0.706068473321952,-0.13083538867710992,-0.2131675144940201,-0.03022797778072219,-0.25440717147143554,-0.6913171248895696,-0.3231088563311495,-0.18977460883294928,-0.1669668505975248,-0.2134067159671596,-0.31870315488564205,1.1339799999999798
2D-072,-0.6389338780739761,0.7330884770654127,0.867691494018753,-1.2861558981892378,0.0015189899757167195,-0.3889800336649426,0.7093098220196511,0.38738392990158377,-0.7969370030079856,-0.9883083744995949,0.5926305945064803,0.4129398939970033,0.16614179660710102,-0.16128008080369782,-0.4993320809146204,1.152022374999973
2D-073,1.5094640048964085,-1.4637779220554614,-0.1695377345323885,-1.3578850604373027,-1.2375550879479034,1.2782710628400316,-1.3549148900150625,-1.1871193775862223,-1.3748382702365358,-1.367374215240819,-1.2100397552278979,-1.308091582956843,-1.3321446397831413,-1.3630442020220643,-1.394045871641399,1.147909124999984
2D-074,2.445684624097912,-2.2303608375200956,-1.2198395426304935,-1.2024281956697103,-0.7968691375744853,1.477285722791968,-2.131334470471031,-1.7735149059817266,-1.4749691439447865,-1.0618087992792786,-2.1077604487899695,-1.9975369216556111,-1.8656025336092235,-1.7223741629472586,-1.555306930969657,1.123210499999999
2D-075,0.6164417608374314,-0.6186362100304933,0.34415064501823994,-0.7762670267789648,-0.6718388454450793,0.36070347276490755,-0.7471417052841892,-0.40070835876475974,-0.5168254615096499,-0.8834891673816645,-0.730514024889363,-0.6196900390989137,-0.562697478605934,-0.5611465499372029,-0.6160436975856853,1.1817061249999767
2D-076,-0.9750836502726271,0.8316986977079983,1.1175339286105401,0.7696814853868448,-0.3740901366811771,-1.3774052890936728,0.8408197649707598,1.1385827250973284,0.8168772717732535,0.172077638174839,0.6167181503380269,0.9169633666023954,0.9815828607649225,0.9298627636113014,0.7785829228490577,1.2018936249999683
2D-077,3.3653408146678068,-3.134465024211794,-1.3017586420822274,-1.7491485724242162,-1.6351614641248726,2.3492424579726925,-2.7186943267616805,-2.237318613119906,-2.036052126304827,-1.7680277890656797,-2.423157478423796,-2.4855793223293183,-2.3987024805974313,-2.286976806689414,-2.159279313466933,1.2431424999999763
2D-078,3.363350886223906,-3.133902128017759,-1.3017584344590443,-1.7494687425236022,-1.6347331594906112,2.347800886951075,-2.7185533897466843,-2.2372503223722457,-2.0362632039576054,-1.7681399010325474,-2.423872340923979,-2.485724835418434,-2.3987406401163325,-2.287036111466839,-2.1593847996942896,1.2432389999999884
2D-079,0.0690010616241378,-0.19014470950537382,-0.09604971533591275,-1.1674145545982582,-0.738731786130546,0.5352710598348932,-0.24931553346209023,-0.5236793909223516,-1.0568029734223063,-1.1541565966124738,-0.25921673069943196,-0.45541127573686707,-0.6152110220392123,-0.7926613695350433,-0.9587240211575786,1.195418999999987
2D-080,3.3531141679103547,-3.1310056370209,-1.30175724477477,-1.751117618005467,-1.6325248952058122,2.3403829706694785,-2.717828484503462,-2.236898747024915,-2.037350523714983,-1.7687190317847974,-2.427550990042389,-2.48647383026396,-2.3989373482009397,-2.2873419327179048,-2.1599286894443317,1.2369807499999865
2D-081,-0.09023870748408605,-0.4127541499138256,0.24588462948562323,-0.8310072870789299,-0.8653362710103639,-0.004280053865829789,-0.6698055300759148,-0.4503638368390273,-0.6857798278139742,-1.0814382895216448,-0.9187163070586712,-0.6842327254774472,-0.6287720924856044,-0.6640642473144994,-0.7597384395178713,1.1990903749999688
2D-082,0.6758902463431354,-0.7716259414347804,0.04102729625870117,-0.9803217627508866,-0.6584992134996844,0.33259842775474324,-0.8553967347405095,-0.594210016982633,-0.8154389071827886,-0.9830188933117663,-0.9591684686656661,-0.8158672899999191,-0.7704917695544717,-0.7879304815355115,-0.8429446996251653,1.186241124999981
2D-083,0.3182207859111203,-0.70288179502377,-0.6609355626463665,-0.19067845990329102,-0.46325454706155467,0.3127918057290619,-0.867164909929938,-0.7101890798207011,-0.35305327057797603,-0.3394067486847917,-1.0249581827486272,-0.8250076211869616,-0.7031144896326375,-0.5914071656141253,-0.48879205186376595,1.2031683749999615
2D-084,-0.7063870510028245,0.48551587857733636,1.1587680845376533,0.7678152926759029,-0.7778667783084603,-1.177264589130502,0.8094839040201152,1.3449527835002315,1.0865186677833372,0.2206426480574539,0.8206614750452573,1.0691827848597206,1.1549958227684096,1.1293432153029723,0.974778078019799,1.2282651249999788
2D-085,3.4995417290873743,-3.091514289813513,-1.2991122263723816,-1.7804519176412423,-1.5925245733651952,2.227097231526038,-2.743483193162479,-2.2225068210357453,-2.055311111114788,-1.7795085637458248,-2.501533422586576,-2.5114437582976117,-2.4077462017849864,-2.2932940486406768,-2.1683801133055347,1.2650899999999865
2D-086,-0.163688010198634,-0.08139305316200454,0.2595896853713412,-1.0229299385266435,-0.8580534509485362,0.30178208399190576,-0.10376265767428611,-0.33940582860601604,-0.9336760032769674,-1.02859790821061,-0.1577320347202549,-0.3038314376111257,-0.4536218512266768,-0.6349065245979992,-0.811751028679983,1.231673624999985
2D-087,-0.1626756541177522,-0.48020417573974944,0.906887975755675,-0.35439519197979313,-0.6857321196424857,-0.2929945580753764,-0.3452967073624387,0.08517419390811728,-0.18877294292343297,-0.5660508369780604,-0.47538751765387255,-0.21617691206761222,-0.13186023980795536,-0.1430249580339797,-0.2290366825937216,1.2387479999999869
2D-088,-0.20051385361543891,-0.06100733114380782,-0.6325415413570292,0.1002455127607665,-0.9789279518943,-0.047864290070103836,-0.3164970878955834,-0.2646057795795888,-0.04032008431000165,-0.45400986874461985,-0.4753910115152283,-0.32291017537178124,-0.2552599786451183,-0.2200063858657779,-0.22704573512385545,1.2627299999999764
2D-089,-0.2042823881134498,-0.07724701552398278,-0.5365675247194812,0.04785224282215854,-1.083269961952146,-0.078102554976607,-0.32016601237439224,-0.2331225376450325,-0.0452671820462159,-0.48684777767177334,-0.4810710076149237,-0.3145035515138312,-0.24348443456385016,-0.21232726004873198,-0.2294944816493117,1.2623098749999713
2D-090,-0.2128913164546733,-0.3404084695623219,1.848111339828785,-0.6413059995422369,-1.095995140598183,-0.4369223532540745,-0.16362518615994193,0.43714747538613197,-0.18628109487518354,-0.9138755786162839,-0.21168296318964383,0.03467796969618102,0.08673558983446598,-0.0028221328650259894,-0.21381892992578166,1.2473867499999756
2D-091,-0.15270293081854622,-0.40235289838441785,0.2019115349282111,-0.15849863828748562,-0.6708690760547635,-0.24806147979352824,-0.7065667877959896,-0.2549571015758777,-0.047228991019758054,-0.5035675604440867,-0.9612466383177025,-0.56141434212104,-0.37496205114402464,-0.273359633139162,-0.2534099018917389,1.2722681249999823
2D-092,1.0188407536436885,-1.1849695047778022,-0.7647561546512944,-0.48996834169062586,-1.6249542970899546,0.7785696978816771,-1.3498588509443754,-0.9632981862238524,-0.5832638938793551,-1.0512189407420083,-1.3481143016452017,-1.1737369002478084,-1.033185071339157,-0.9242989150281685,-0.8755301388488522,1.3086794999999825
2D-093,-0.26813656088637905,-0.12797362383669125,1.2253628892458928,-1.2218243855346733,-0.24680902707447439,-0.2146161129800057,0.2125637554567935,0.20596801837835482,-0.9355154231829639,-1.083250336845294,0.12581467968100396,0.06547646874997957,-0.1013655196704635,-0.36759452532058373,-0.6612891219004878,1.279591374999967
2D-094,1.0295583899456031,-1.1975487516692123,-0.7416673613479006,-0.5153017329163957,-1.598408980369926,0.7626890016347838,-1.356892514590262,-0.9694021198568673,-0.6107724379305497,-1.0518393984602747,-1.3678717275528567,-1.1862330589164394,-1.0456703581172515,-0.9388744716616201,-0.8906919027119581,1.308694499999973
2D-095,1.9270413061848317,-2.197201692082134,-1.2035705245621158,-1.1946216541717296,-1.5703816672884405,1.349775805864052,-2.0865726856640365,-1.7690886902608178,-1.5414897619805281,-1.3409909917313152,-2.1585950278579378,-2.003790315804255,-1.8813936114492489,-1.7724253312028564,-1.659577672462135,1.321807124999964
2D-096,0.8431689981297779,-1.2267997403806972,-0.9304530639393811,-0.6111134775183176,-1.4085622429994866,0.6746152232539184,-1.3879031275985274,-1.1177867416071066,-0.8116545464654534,-1.0250326583050116,-1.5365487277217296,-1.3158576165802656,-1.1830243416056727,-1.0848822695301457,-1.0216496123972127,1.2969639999999742
2D-097,0.07906333255098356,-0.17710837219674402,-0.4668774583634665,-0.4818269677290093,0.2961216229266777,0.07467251189172444,-0.12015176771145764,-0.3318669433510891,-0.6236836625877112,-0.3769595286367343,-0.26756347622092486,-0.2978219692836538,-0.3661046668390044,-0.4446253561436882,-0.49034879487582594,1.3028416249999566
2D-098,0.6521675948882439,-0.7535882949905781,0.4814799425510673,-1.459506283114117,-0.7248404827563178,0.3213246969599241,-0.6191350036734778,-0.4901016700175669,-1.2191826099614391,-1.2498086349541513,-0.7071042365938606,-0.6866932626016189,-0.7546696339142506,-0.9003323541343544,-1.0668066305281796,1.3049346249999871
2D-099,0.2583940831583492,-0.15962545525799557,-0.2277639650846614,-1.5778559537774113,-0.7043389834306639,0.5523154596484385,-0.2656374305208788,-0.6831150709956274,-1.4437198431271483,-1.3173589685587839,-0.3571402134499261,-0.5887932273089884,-0.8002367214300151,-1.033546210651022,-1.2304886033105789,1.330329249999977
2D-100,-0.9030126806194537,0.8563367048340049,0.7969605499596664,0.30220815166145476,-0.2126310298854356,-1.1906836533633272,0.9351109205960612,1.063936426583569,0.5750530338278079,0.1284827705221909,0.7647093035602395,0.9293481613565059,0.9182158475396569,0.8119226211100855,0.6366143853255638,1.342873874999981
2D-101,-0.24638597196335965,-0.3420522141649481,1.0029544896078668,-0.8057424041899195,-0.7564042303854921,-0.3132194556813486,-0.19156583348940612,0.09508297188398575,-0.5022690522663574,-0.7828188629328852,-0.3524742439279764,-0.17087445326095643,-0.16579902270745683,-0.26550831258359125,-0.4257458240747918,1.34821012499998
2D-102,1.572792612764928,-1.5379970418292397,-0.04285196494285022,-1.4112768957573494,-0.9494538495703554,0.6582669916180043,-1.4045061286445153,-1.0069937061296483,-1.3837745929065266,-1.3515362691116748,-1.509661005051285,-1.3368791472230026,-1.2784315686338565,-1.2977420198462444,-1.3468560162033871,1.3494928749999815
2D-103,-0.412510365250981,0.05305197279058528,0.4600781947023842,-0.004688657538558294,-0.5040985473307771,-0.6502150283703234,0.04961988627232023,0.3370437707057007,0.1290936955250067,-0.2774420598727429,-0.15838122761046436,0.10977857962748089,0.18550149196338836,0.16939987872770568,0.08236446682523339,1.3616388749999828
2D-104,1.0720735721890562,-1.1765947846167113,-0.6333300383032292,-1.632378453205385,-0.5469755536227142,1.0595482130069902,-1.1442456270627548,-1.3126204541511253,-1.7349038132165782,-1.3871044128524288,-1.2202708034928185,-1.3354982339379646,-1.4327363179318853,-1.537111861799943,-1.595884336183688,1.357708749999972
2D-105,-0.21453693058821677,0.19434418457256014,-0.4154086739015589,-0.43248775819908314,-0.4098258723913243,0.02772459316618413,0.10834623409909061,-0.14367818898176238,-0.43834738161311354,-0.552214074524453,0.017425035251426177,-0.06825771607957785,-0.1655693117006264,-0.279613262366387,-0.38915559878423145,1.3532069999999692
2D-106,0.5252605728449907,-0.7249871756400201,1.1598300418829917,-1.2548150101999302,-0.8240895486659412,0.1176308547776396,-0.6738347162786502,-0.27521944698419154,-0.8996482430964257,-1.1701926685257358,-0.757322531611572,-0.6012847201588603,-0.5880916876354567,-0.6805528790271148,-0.8360617558433989,1.3708586249999826
2D-107,0.723509081012275,-1.1989864673889215,-0.050609851188603075,-1.2201725180739185,-1.1600853662174135,0.4841931442644528,-1.3019910561711059,-1.033895353491421,-1.2052279050993346,-1.186215105660144,-1.5440411859312801,-1.3050731076568098,-1.2231181530608888,-1.210510970812024,-1.2228899008318102,1.3428699999999765
2D-108,-0.5873518507592215,0.023761109548465376,0.9589933602645033,0.16208155641529623,-1.0225168167325958,-1.2361605398953144,0.007914594185902023,0.7524068029538086,0.5429094304165978,-0.35630074244805204,-0.308124062444853,0.25606456320757504,0.46322808252865816,0.495516611144816,0.37036588106814494,1.391186624999989
2D-109,0.5318408848255093,-0.34185610819207723,0.4779935567836683,-1.4789808021385022,-0.5220637911482585,0.1655036531291802,-0.04843279408620527,-0.09295141137506839,-1.1621939247225523,-1.3028213352174838,-0.04782777748019838,-0.19421416883436957,-0.37669359903233446,-0.6393362777046069,-0.9204529622248424,1.4048213749999832
2D-110,-0.7112421497412639,0.4650893119045061,-0.80514342888684,0.03562454629214586,-0.48910993602671476,-0.8458657273998889,0.062143470829860464,-0.22745125932777538,-0.27876622958190744,0.06526420884864298,-0.5577117978503487,-0.24586789533792658,-0.19949224660054599,-0.20283521547549827,-0.18094645206427917,1.398125374999978
2D-111,-0.5286017508440441,0.127798145340037,0.407123125507222,0.2784882238531063,-0.06559326771698286,-0.7741450938244531,0.045480542686490544,0.5236085675596639,0.5770527197043038,-0.03581121976170325,-0.1213675045635724,0.23737302855819434,0.39226013723453534,0.4520623579148982,0.411880042542873,1.3992827499999692
2D-112,0.6130788628743649,-0.72585627598754,0.34445845783213996,-1.0575551027081287,-1.186090339308768,0.37328255073384836,-0.5638507481078433,-0.3907396517316601,-0.9166694675872291,-1.1667298966808433,-0.562782096039031,-0.5621139904828656,-0.6093469051554525,-0.7222589415090331,-0.8730903682804486,1.4065751249999892
2D-113,0.779471168536447,-0.9519703861561888,1.2148028002372857,-1.3238801840210856,-0.8333474902930063,0.02044987736421163,-0.7205929951517802,-0.20702331498138846,-0.9490491460594002,-1.1642477482602198,-0.8157384667967638,-0.6100087155126777,-0.5810468862510783,-0.6766624514051934,-0.8420266616378392,1.4890523749999716
2D-114,-0.48266049283930196,-0.17958125506349065,1.0167497201758078,-0.8776203594016666,0.8138167868409967,-1.0189759042794244,-0.03883543890050773,0.28306856399639374,-0.5300428261345521,-0.4519049330069377,-0.5116544228013986,-0.10063486561724042,-0.047401545272152075,-0.1453485769931691,-0.2909788906030649,1.5044439999999781
2D-115,0.3365062392739775,-0.3733330247121298,-0.015190754789020834,-1.3495692310005616,-0.7931059132558403,-0.007831819843274352,-0.43883467628462486,-0.49203618971573987,-1.2386059299008942,-1.2588964740237625,-0.7277921604718057,-0.6442332028595837,-0.7214403716487039,-0.889983759667782,-1.0728622824314433,1.5214596249999772
2D-116,-0.1779001963717157,-0.28752535138538043,0.16533196825042865,-0.3807408340865451,-0.10297663872656723,-0.5202683763955339,-0.16610778376209354,0.01674086081858249,-0.35310018212846306,-0.3903897831263655,-0.4679668988539398,-0.20542535765566444,-0.15751904043750617,-0.19836444902241887,-0.27278315197150754,1.5638667499999883
2D-117,0.8654559601689419,-0.8433907348884122,-0.14318985044188362,-1.3870620191961998,-0.9244366280620091,0.17067114975396622,-0.6822605171077505,-0.5301565191475173,-1.2514224951336363,-1.3574607656424293,-0.8663396423308661,-0.7666810455330645,-0.809587420803599,-0.9512014147798988,-1.1252253017701515,1.571678874999975
2D-118,2.013520131038916,-2.173338895470812,-1.239114442577923,-1.8534209635319423,-1.14138964785215,1.3291234087449146,-2.0986497280553555,-1.8984460701638535,-2.0603756761649836,-1.7378178675507872,-2.2702241325309593,-2.143762975052004,-2.090336017521524,-2.0757163140009722,-2.0441682155069896,1.6454761249999876
2D-119,-1.081800878749175,0.5881155132981373,2.941955932963715,0.15144886189162726,-2.0525624310901747,-2.14335134559081,1.1686362289618,2.48470789556222,1.3845667832920423,-0.7083412525552908,1.1836905336908097,1.7187205921236837,1.8544526373877133,1.6851653032257945,1.2028941761584508,1.725957999999963
2D-120,0.8077178191147797,-1.4866207629227268,1.1384660142354954,-1.7867206597114882,-1.304180322359698,-0.2728562860823226,-1.2437780023996916,-0.5670582140477918,-1.5454067617917182,-1.7354247263237605,-1.6958087878709056,-1.1947752358963195,-1.09306072647121,-1.1977328126696838,-1.3971283809832484,1.8481683749999718
2D-121,-0.68757969208881,1.1972673984674616,-0.18133130748972673,-1.1949923394490294,0.4298897525042201,-0.05597920696703403,1.3675440772249279,0.2359792249351971,-1.156873623140291,-0.6528285430158673,1.3286759630479597,0.7050312847106035,0.21569162048959753,-0.2498043275352062,-0.5994781139722424,1.8812924999999723
3D-000,0.03996784476440252,0.19947250911688344,-1.0881410316180185,0.6809087658401963,-0.6804965876243092,1.3260706283867745,-0.043556145103503696,-0.6464896159781646,0.10545339024083376,0.10743853912270844,0.3859463566749344,-0.13774938892565974,-0.2680021425038798,-0.2250991757910883,-0.10327963879435376,0.021580999999969208
3D-001,-1.0391258523579339,1.4620366908671838,-0.3707486165328813,2.4919271425723553,0.07337238538157756,-1.1632351468292181,1.411250106273353,1.086350763833951,1.8715461425899194,2.326375653087059,1.329621749962823,1.3765644755016047,1.4515028383486548,1.6204201770808249,1.847128513226754,0.0
